Time (seconds),light
17.93,13397.33
17.93,13397.33
17.93,13412.39
17.94,13397.33
17.94,13397.33
17.97,13397.33
17.97,13397.33
17.97,13397.33
17.98,13412.39
17.98,13412.39
17.99,13397.33
17.99,13397.33
17.99,13397.33
18.00,13412.39
18.00,13412.39
18.01,13397.33
18.01,13397.33
18.01,13397.33
18.02,13397.33
18.02,13397.33
18.03,13397.33
18.03,13397.33
18.16,13397.33
18.16,13397.33
18.17,13397.33
18.17,13412.39
18.17,13397.33
18.18,13397.33
18.18,13397.33
18.19,13397.33
18.19,13397.33
18.19,13397.33
18.20,13397.33
18.20,13412.39
18.21,13397.33
18.21,13397.33
18.21,13397.33
18.22,13397.33
18.22,13397.33
18.25,13397.33
18.25,13397.33
18.25,13397.33
18.26,13412.39
18.26,13397.33
18.27,13397.33
18.27,13397.33
18.27,13397.33
18.28,13397.33
18.28,13397.33
18.29,13397.33
18.29,13397.33
18.30,13397.33
18.30,13397.33
18.31,13397.33
18.31,13397.33
18.31,13397.33
18.33,13397.33
18.34,13397.33
18.34,13397.33
18.35,13397.33
18.35,13412.39
18.35,13397.33
18.36,13397.33
18.36,13397.33
18.37,13397.33
18.37,13412.39
18.37,13397.33
18.38,13397.33
18.38,13397.33
18.39,13397.33
18.39,13397.33
18.39,13397.33
18.40,13397.33
18.40,13397.33
18.43,13397.33
18.43,13397.33
18.43,13397.33
18.44,13397.33
18.44,13397.33
18.45,13427.46
18.45,13427.46
18.45,13427.46
18.46,13427.46
18.46,13427.46
18.47,13427.46
18.47,13427.46
18.47,13427.46
18.48,13427.46
18.48,13412.39
18.49,13427.46
18.49,13427.46
18.51,13427.46
18.52,13427.46
18.52,13412.39
18.53,13427.46
18.53,13427.46
18.53,13427.46
18.54,13427.46
18.54,13427.46
18.55,13427.46
18.55,13427.46
18.55,13427.46
18.56,13427.46
18.56,13427.46
18.57,13427.46
18.57,13412.39
18.57,13427.46
18.58,13427.46
18.60,13427.46
18.61,13427.46
18.61,13412.39
18.61,13427.46
18.62,13427.46
18.62,13427.46
18.63,13427.46
18.63,13427.46
18.63,13427.46
18.64,13427.46
18.64,13412.39
18.65,13427.46
18.65,13427.46
18.65,13427.46
18.66,13412.39
18.66,13427.46
18.67,13427.46
18.69,13427.46
18.69,13412.39
18.70,13412.39
18.70,13412.39
18.71,13427.46
18.71,13427.46
18.71,13427.46
18.72,13427.46
18.72,13427.46
18.73,13412.39
18.73,13427.46
18.73,13412.39
18.74,13427.46
18.74,13427.46
18.75,13412.39
18.75,13427.46
18.75,13412.39
18.78,13412.39
18.78,13412.39
18.79,13412.39
18.79,13412.39
18.79,13412.39
18.80,13412.39
18.80,13427.46
18.81,13412.39
18.81,13412.39
18.81,13412.39
18.82,13427.46
18.82,13427.46
18.83,13412.39
18.83,13412.39
18.83,13412.39
18.84,13427.46
18.84,13412.39
18.87,13427.46
18.87,13427.46
18.87,13412.39
18.88,13412.39
18.88,13412.39
18.89,13412.39
18.89,13427.46
18.89,13412.39
18.90,13412.39
18.90,13412.39
18.91,13412.39
18.91,13412.39
18.91,13427.46
18.92,13427.46
18.92,13412.39
18.93,13427.46
18.93,13427.46
18.95,13427.46
18.96,13427.46
18.96,13427.46
18.97,13427.46
18.97,13412.39
18.97,13427.46
18.98,13427.46
18.98,13412.39
18.99,13427.46
18.99,13427.46
18.99,13427.46
19.00,13427.46
19.00,13412.39
19.01,13427.46
19.01,13412.39
19.01,13412.39
19.02,13427.46
19.04,13412.39
19.05,13412.39
19.05,13412.39
19.05,13427.46
19.06,13412.39
19.06,13412.39
19.07,13412.39
19.07,13412.39
19.07,13412.39
19.08,13412.39
19.08,13412.39
19.09,13412.39
19.09,13412.39
19.09,13412.39
19.10,13412.39
19.10,13412.39
19.11,13412.39
19.13,13427.46
19.13,13412.39
19.14,13412.39
19.14,13412.39
19.15,13427.46
19.15,13412.39
19.15,13412.39
19.16,13412.39
19.16,13412.39
19.17,13412.39
19.17,13412.39
19.17,13412.39
19.18,13412.39
19.18,13412.39
19.19,13412.39
19.19,13412.39
19.19,13412.39
19.22,13412.39
19.22,13412.39
19.23,13412.39
19.23,13412.39
19.23,13412.39
19.24,13412.39
19.24,13412.39
19.25,13412.39
19.25,13412.39
19.25,13427.46
19.26,13412.39
19.26,13412.39
19.27,13412.39
19.27,13427.46
19.27,13412.39
19.28,13412.39
19.28,13412.39
19.31,13412.39
19.31,13427.46
19.31,13427.46
19.32,13412.39
19.32,13412.39
19.33,13427.46
19.33,13412.39
19.33,13427.46
19.34,13412.39
19.34,13412.39
19.35,13412.39
19.35,13412.39
19.35,13412.39
19.36,13427.46
19.36,13412.39
19.37,13412.39
19.37,13427.46
19.39,13412.39
19.40,13427.46
19.40,13412.39
19.41,13427.46
19.41,13427.46
19.41,13427.46
19.42,13412.39
19.42,13427.46
19.43,13427.46
19.43,13427.46
19.43,13427.46
19.44,13427.46
19.44,13412.39
19.45,13427.46
19.45,13427.46
19.45,13412.39
19.46,13427.46
19.48,13412.39
19.49,13412.39
19.49,13412.39
19.49,13397.33
19.50,13397.33
19.50,13397.33
19.51,13397.33
19.51,13397.33
19.51,13397.33
19.52,13397.33
19.52,13412.39
19.53,13397.33
19.53,13397.33
19.53,13397.33
19.54,13397.33
19.54,13397.33
19.55,13397.33
19.68,13397.33
19.69,13397.33
19.69,13397.33
19.69,13397.33
19.70,13397.33
19.70,13412.39
19.71,13397.33
19.71,13397.33
19.71,13321.99
19.72,13321.99
19.72,13321.99
19.73,13306.93
19.73,13321.99
19.73,13321.99
19.74,13321.99
19.74,13306.93
19.75,13306.93
19.76,13321.99
19.77,13321.99
19.77,13306.93
19.78,13321.99
19.78,13321.99
19.79,13321.99
19.79,13321.99
19.79,13321.99
19.80,13321.99
19.80,13321.99
19.81,13321.99
19.81,13337.06
19.81,13321.99
19.82,13321.99
19.82,13321.99
19.83,13321.99
19.83,13321.99
19.83,13306.93
19.86,13321.99
19.86,13321.99
19.87,13321.99
19.87,13321.99
19.87,13321.99
19.88,13321.99
19.88,13321.99
19.89,13321.99
19.89,13321.99
19.89,13321.99
19.90,13321.99
19.90,13321.99
19.91,13321.99
19.91,13321.99
19.91,13337.06
19.92,13337.06
19.92,13321.99
19.95,13321.99
19.95,13321.99
19.95,13321.99
19.96,13321.99
19.96,13065.86
19.97,13065.86
19.97,13050.79
19.97,13050.79
19.98,13050.79
19.98,13050.79
19.99,13035.72
19.99,13035.72
19.99,13035.72
20.00,13035.72
20.00,13020.66
20.01,13020.66
20.01,13020.66
20.03,13020.66
20.04,13020.66
20.04,13035.72
20.05,13020.66
20.05,13020.66
20.05,13035.72
20.06,13020.66
20.06,13020.66
20.07,13020.66
20.07,13020.66
20.07,13020.66
20.08,13020.66
20.08,13020.66
20.09,13020.66
20.09,13020.66
20.09,13020.66
20.10,13020.66
20.12,12990.52
20.13,12990.52
20.13,12990.52
20.13,12990.52
20.14,12990.52
20.14,12990.52
20.15,12990.52
20.15,12990.52
20.15,12990.52
20.16,12990.52
20.16,12990.52
20.17,12990.52
20.17,12990.52
20.17,12990.52
20.18,12990.52
20.18,13005.59
20.19,13005.59
20.21,1238.71
20.21,-443.871
20.22,-454.1935
20.22,-454.1935
20.23,-443.871
20.23,-443.871
20.23,-443.871
20.24,-443.871
20.24,-443.871
20.25,-443.871
20.25,-443.871
20.25,-443.871
20.26,-443.871
20.26,-443.871
20.27,-443.871
20.27,-443.871
20.27,-443.871
20.30,-443.871
20.30,-443.871
20.31,-443.871
20.31,-443.871
20.31,-443.871
20.32,-443.871
20.32,-443.871
20.33,-443.871
20.33,-443.871
20.33,-443.871
20.34,-443.871
20.34,-443.871
20.35,-443.871
20.35,-443.871
20.35,-443.871
20.36,-443.871
20.36,-443.871
20.39,-443.871
20.39,-443.871
20.39,-443.871
20.40,-443.871
20.40,-443.871
20.41,-443.871
20.41,-443.871
20.41,-443.871
20.42,-443.871
20.42,-443.871
20.43,-443.871
20.43,-443.871
20.43,-443.871
20.44,-443.871
20.44,-443.871
20.45,-443.871
20.45,-443.871
20.47,-454.1935
20.48,-443.871
20.48,-443.871
20.49,-443.871
20.49,-443.871
20.49,-443.871
20.50,-443.871
20.50,-443.871
20.51,-443.871
20.51,-443.871
20.51,-443.871
20.52,-443.871
20.52,-443.871
20.53,-443.871
20.53,-443.871
20.53,-443.871
20.54,-443.871
20.56,-443.871
20.57,-443.871
20.57,-443.871
20.57,-443.871
20.58,-443.871
20.58,-443.871
20.59,-443.871
20.59,-443.871
20.59,-443.871
20.60,-443.871
20.60,-454.1935
20.61,-443.871
20.61,-454.1935
20.61,-443.871
20.62,-443.871
20.62,-443.871
20.63,-454.1935
20.65,-443.871
20.65,-443.871
20.66,-454.1935
20.66,-443.871
20.67,-443.871
20.67,-443.871
20.67,-443.871
20.68,-443.871
20.68,-443.871
20.69,-443.871
20.69,-443.871
20.69,-443.871
20.70,-443.871
20.70,-443.871
20.71,-443.871
20.71,-443.871
20.71,-443.871
20.74,-443.871
20.74,-443.871
20.75,-443.871
20.75,-443.871
20.76,-454.1935
20.76,-443.871
20.77,-443.871
20.77,-443.871
20.77,-443.871
20.78,-443.871
20.78,-443.871
20.79,-443.871
20.79,-443.871
20.79,-443.871
20.80,-443.871
20.80,-443.871
20.81,-443.871
20.83,-443.871
20.83,-443.871
20.84,-443.871
20.84,-443.871
20.85,-454.1935
20.85,-443.871
20.85,-443.871
20.86,-443.871
20.86,-443.871
20.87,-443.871
20.87,-443.871
20.87,-443.871
20.88,-443.871
20.88,-443.871
20.89,-443.871
20.89,-443.871
20.89,-443.871
20.92,-443.871
20.92,-443.871
20.93,-454.1935
20.93,-454.1935
20.93,-443.871
20.94,-443.871
20.94,-443.871
20.95,-443.871
20.95,-443.871
20.95,-443.871
20.96,-454.1935
20.96,-443.871
20.97,-443.871
20.97,-443.871
20.97,-443.871
20.98,-443.871
20.98,-443.871
21.01,-454.1935
21.01,-443.871
21.01,-443.871
21.02,-443.871
21.02,-443.871
21.03,-443.871
21.03,-443.871
21.03,-443.871
21.04,-443.871
21.04,-443.871
21.05,-443.871
21.05,-443.871
21.05,-454.1935
21.06,-443.871
21.06,-454.1935
21.07,-443.871
21.07,-454.1935
21.20,-443.871
21.20,-454.1935
21.21,-443.871
21.21,-443.871
21.21,-443.871
21.22,-443.871
21.22,-443.871
21.23,-443.871
21.23,-443.871
21.23,-443.871
21.24,-443.871
21.24,-443.871
21.25,-443.871
21.25,-443.871
21.25,-443.871
21.26,-443.871
21.27,-443.871
21.28,-443.871
21.29,-443.871
21.29,-443.871
21.29,-443.871
21.30,-443.871
21.30,-443.871
21.31,-443.871
21.31,-443.871
21.31,-443.871
21.32,-454.1935
21.32,-443.871
21.33,-443.871
21.33,-443.871
21.33,-443.871
21.34,-443.871
21.34,-443.871
21.35,-443.871
21.37,-443.871
21.37,-443.871
21.37,-443.871
21.38,-443.871
21.38,-443.871
21.39,-443.871
21.39,-443.871
21.39,-443.871
21.40,-443.871
21.40,-443.871
21.41,-443.871
21.41,-443.871
21.41,-443.871
21.42,-443.871
21.42,-443.871
21.43,-443.871
21.43,-443.871
21.45,-443.871
21.46,-443.871
21.46,-443.871
21.47,-443.871
21.47,-443.871
21.47,-443.871
21.48,-443.871
21.48,-443.871
21.49,-443.871
21.49,-443.871
21.49,-443.871
21.50,-443.871
21.50,-443.871
21.51,-443.871
21.51,-443.871
21.51,-443.871
21.52,-443.871
21.54,-443.871
21.55,-443.871
21.55,-443.871
21.55,-443.871
21.56,-443.871
21.56,-443.871
21.57,-443.871
21.57,-443.871
21.57,-443.871
21.58,-443.871
21.58,-443.871
21.59,-443.871
21.59,-443.871
21.59,-443.871
21.60,-443.871
21.60,-443.871
21.61,-443.871
21.63,-443.871
21.63,-443.871
21.64,-443.871
21.64,-443.871
21.65,-443.871
21.65,-443.871
21.65,-443.871
21.66,-443.871
21.66,-443.871
21.67,-443.871
21.67,-443.871
21.67,-443.871
21.68,-443.871
21.68,13126.12
21.69,13126.12
21.69,13111.06
21.69,13126.12
21.72,13111.06
21.72,13111.06
21.73,13111.06
21.73,13111.06
21.73,13111.06
21.74,13095.99
21.74,13111.06
21.75,13111.06
21.75,13095.99
21.75,13095.99
21.76,13111.06
21.76,13111.06
21.77,13111.06
21.77,13111.06
21.77,13111.06
21.78,13111.06
21.78,13126.12
21.81,13126.12
21.81,13126.12
21.81,13337.06
21.82,13337.06
21.82,13337.06
21.83,13337.06
21.83,13337.06
21.83,13337.06
21.84,13337.06
21.84,13337.06
21.85,13337.06
21.85,13337.06
21.85,13337.06
21.86,13337.06
21.86,13337.06
21.87,13352.13
21.87,13352.13
21.89,13352.13
21.90,13337.06
21.90,13352.13
21.91,13337.06
21.91,13352.13
21.91,13352.13
21.92,13337.06
21.92,13337.06
21.93,13337.06
21.93,13337.06
21.93,13352.13
21.94,13337.06
21.94,13352.13
21.95,13427.46
21.95,13412.39
21.95,13427.46
21.96,13427.46
21.98,13427.46
21.99,13412.39
21.99,13427.46
21.99,13427.46
22.00,13427.46
22.00,13427.46
22.01,13427.46
22.01,13427.46
22.01,13427.46
22.02,13427.46
22.02,13412.39
22.03,13427.46
22.03,13427.46
22.03,13427.46
22.04,13427.46
22.04,13412.39
22.05,13427.46
22.07,13427.46
22.07,13427.46
22.08,13427.46
22.08,13427.46
22.09,13427.46
22.09,13427.46
22.09,13427.46
22.10,13412.39
22.10,13427.46
22.11,13427.46
22.11,13427.46
22.11,13442.53
22.12,13442.53
22.12,13442.53
22.13,13442.53
22.13,13442.53
22.13,13442.53
22.16,13442.53
22.16,13442.53
22.17,13442.53
22.17,13442.53
22.17,13442.53
22.18,13442.53
22.18,13442.53
22.19,13442.53
22.19,13442.53
22.19,13442.53
22.20,13442.53
22.20,13442.53
22.21,13442.53
22.21,13442.53
22.21,13442.53
22.22,13442.53
22.22,13442.53
22.25,13442.53
22.25,13442.53
22.25,13442.53
22.26,13442.53
22.26,13442.53
22.27,13442.53
22.27,13442.53
22.27,13457.59
22.28,13442.53
22.28,13442.53
22.29,13442.53
22.29,13442.53
22.29,13442.53
22.30,13442.53
22.30,13442.53
22.31,13442.53
22.31,13442.53
22.33,13442.53
22.34,13442.53
22.34,13442.53
22.35,13442.53
22.35,13442.53
22.35,13442.53
22.36,13427.46
22.36,13442.53
22.37,13442.53
22.37,13442.53
22.37,13442.53
22.38,13442.53
22.38,13442.53
22.39,13442.53
22.39,13442.53
22.39,13442.53
22.40,13442.53
22.42,13442.53
22.43,13427.46
22.43,13442.53
22.43,13442.53
22.44,13442.53
22.44,13442.53
22.45,13442.53
22.45,13442.53
22.45,13442.53
22.46,13442.53
22.46,13442.53
22.47,13442.53
22.47,13442.53
22.47,13442.53
22.48,13442.53
22.48,13442.53
22.49,13442.53
22.51,13442.53
22.51,13442.53
22.52,13442.53
22.52,13442.53
22.53,13442.53
22.53,13442.53
22.53,13442.53
22.54,13442.53
22.54,13442.53
22.55,13442.53
22.55,13442.53
22.55,13442.53
22.56,13457.59
22.56,13442.53
22.57,13457.59
22.57,13457.59
22.57,13442.53
22.71,13442.53
22.71,13442.53
22.72,13442.53
22.72,13442.53
22.73,13427.46
22.73,13442.53
22.73,13442.53
22.74,13442.53
22.74,13442.53
22.75,13367.19
22.75,13352.13
22.75,13367.19
22.76,13367.19
22.76,13367.19
22.77,13352.13
22.77,13352.13
22.77,13352.13
22.79,13352.13
22.80,13367.19
22.80,13367.19
22.81,13367.19
22.81,13367.19
22.81,13367.19
22.82,13352.13
22.82,13352.13
22.83,13352.13
22.83,13367.19
22.83,13367.19
22.84,13352.13
22.84,13367.19
22.85,13186.39
22.85,13186.39
22.85,13186.39
22.86,13186.39
22.86,13186.39
22.89,13171.32
22.89,13171.32
22.89,13186.39
22.90,13186.39
22.90,13186.39
22.91,13186.39
22.91,13186.39
22.91,13186.39
22.92,13171.32
22.92,13186.39
22.93,13186.39
22.93,13171.32
22.93,13171.32
22.94,13171.32
22.94,13171.32
22.95,13171.32
22.95,13171.32
22.97,-443.871
22.98,-443.871
22.98,-443.871
22.99,-454.1935
22.99,-443.871
22.99,-443.871
23.00,-443.871
23.00,-443.871
23.01,-443.871
23.01,-443.871
23.01,-443.871
23.02,-454.1935
23.02,-454.1935
23.03,-443.871
23.03,-443.871
23.03,-443.871
23.05,-443.871
23.06,-443.871
23.06,-443.871
23.07,-443.871
23.07,-443.871
23.07,-443.871
23.08,-443.871
23.08,-443.871
23.09,-443.871
23.09,-443.871
23.09,-443.871
23.10,-443.871
23.10,-454.1935
23.11,-443.871
23.11,-443.871
23.11,-443.871
23.12,-443.871
23.13,-443.871
23.14,-443.871
23.15,-443.871
23.15,-443.871
23.15,-443.871
23.16,-443.871
23.16,-443.871
23.17,-443.871
23.17,-454.1935
23.17,-454.1935
23.18,-443.871
23.18,-454.1935
23.19,-443.871
23.19,-443.871
23.19,-443.871
23.20,-443.871
23.20,-443.871
23.23,-443.871
23.23,-443.871
23.23,-443.871
23.24,-443.871
23.24,-443.871
23.25,-443.871
23.25,-443.871
23.25,-443.871
23.26,-443.871
23.26,-443.871
23.27,-443.871
23.27,-443.871
23.28,-454.1935
23.28,-443.871
23.29,-454.1935
23.29,-443.871
23.29,-443.871
23.32,-443.871
23.32,-443.871
23.33,-443.871
23.33,-443.871
23.33,-443.871
23.34,-443.871
23.34,-443.871
23.35,-443.871
23.35,-443.871
23.35,-443.871
23.36,-443.871
23.36,-443.871
23.37,-443.871
23.37,-443.871
23.37,-443.871
23.38,-443.871
23.38,-443.871
23.41,-443.871
23.41,-454.1935
23.41,-443.871
23.42,-443.871
23.42,-443.871
23.43,-443.871
23.43,-443.871
23.43,-443.871
23.44,-443.871
23.44,-443.871
23.45,-443.871
23.45,-443.871
23.45,-443.871
23.46,-443.871
23.46,-454.1935
23.47,-443.871
23.47,-443.871
23.49,-443.871
23.50,-443.871
23.50,-443.871
23.51,-443.871
23.51,-454.1935
23.51,-443.871
23.52,-454.1935
23.52,-443.871
23.53,-443.871
23.53,-454.1935
23.53,-443.871
23.54,-443.871
23.54,-443.871
23.55,-443.871
23.55,-443.871
23.55,-454.1935
23.56,-443.871
23.58,-443.871
23.59,-443.871
23.59,-443.871
23.59,-443.871
23.60,-443.871
23.60,-443.871
23.61,-443.871
23.61,-443.871
23.61,13080.92
23.62,13080.92
23.62,13080.92
23.63,13095.99
23.63,13080.92
23.63,13095.99
23.64,13095.99
23.64,13095.99
23.65,13095.99
23.67,13095.99
23.67,13095.99
23.68,13095.99
23.68,13080.92
23.69,13095.99
23.69,13095.99
23.69,13080.92
23.70,13321.99
23.70,13321.99
23.71,13337.06
23.71,13337.06
23.71,13321.99
23.72,13321.99
23.72,13321.99
23.73,13337.06
23.73,13337.06
23.73,13337.06
23.76,13337.06
23.76,13321.99
23.77,13321.99
23.77,13337.06
23.77,13337.06
23.78,13337.06
23.78,13337.06
23.79,13337.06
23.79,13321.99
23.79,13337.06
23.80,13321.99
23.80,13337.06
23.81,13337.06
23.81,13337.06
23.81,13412.39
23.82,13427.46
23.82,13412.39
23.85,13412.39
23.85,13412.39
23.85,13412.39
23.86,13412.39
23.86,13412.39
23.87,13412.39
23.87,13412.39
23.87,13412.39
23.88,13412.39
23.88,13412.39
23.89,13412.39
23.89,13412.39
23.89,13412.39
23.90,13412.39
23.90,13412.39
23.91,13412.39
23.91,13412.39
23.93,13412.39
23.94,13412.39
23.94,13412.39
23.95,13427.46
23.95,13412.39
23.95,13412.39
23.96,13412.39
23.96,13412.39
23.97,13412.39
23.97,13412.39
23.97,13412.39
23.98,13412.39
23.98,13427.46
23.99,13442.53
23.99,13442.53
23.99,13427.46
24.00,13442.53
24.02,13427.46
24.03,13442.53
24.03,13427.46
24.03,13427.46
24.04,13427.46
24.04,13427.46
24.05,13427.46
24.05,13442.53
24.05,13427.46
24.06,13442.53
24.06,13427.46
24.07,13427.46
24.07,13427.46
24.07,13427.46
24.08,13442.53
24.08,13427.46
24.09,13427.46
24.20,13442.53
24.21,13442.53
24.22,13442.53
24.22,13427.46
24.23,13427.46
24.23,13427.46
24.23,13442.53
24.24,13427.46
24.24,13442.53
24.25,13427.46
24.25,13427.46
24.25,13427.46
24.26,13427.46
24.26,13427.46
24.27,13427.46
24.27,13427.46
24.27,13427.46
24.28,13427.46
24.30,13427.46
24.31,13427.46
24.31,13442.53
24.31,13427.46
24.32,13442.53
24.32,13427.46
24.33,13427.46
24.33,13427.46
24.33,13427.46
24.34,13442.53
24.34,13427.46
24.35,13442.53
24.35,13427.46
24.35,13442.53
24.36,13427.46
24.36,13427.46
24.37,13427.46
24.39,13427.46
24.39,13427.46
24.40,13442.53
24.40,13427.46
24.41,13427.46
24.41,13427.46
24.41,13427.46
24.42,13427.46
24.42,13427.46
24.43,13442.53
24.43,13427.46
24.43,13427.46
24.44,13427.46
24.44,13442.53
24.45,13427.46
24.45,13442.53
24.45,13427.46
24.48,13427.46
24.48,13442.53
24.49,13427.46
24.49,13427.46
24.49,13427.46
24.50,13442.53
24.50,13427.46
24.51,13427.46
24.51,13427.46
24.51,13427.46
24.52,13442.53
24.52,13427.46
24.53,13427.46
24.53,13427.46
24.53,13442.53
24.54,13427.46
24.54,13427.46
24.57,13427.46
24.57,13427.46
24.57,13427.46
24.58,13442.53
24.58,13412.39
24.59,13412.39
24.59,13412.39
24.59,13412.39
24.60,13412.39
24.60,13412.39
24.61,13397.33
24.61,13412.39
24.61,13412.39
24.62,13412.39
24.62,13412.39
24.63,13412.39
24.63,13412.39
24.65,13412.39
24.66,13412.39
24.66,13412.39
24.67,13412.39
24.67,13412.39
24.67,13412.39
24.68,13412.39
24.68,13412.39
24.69,13412.39
24.69,13412.39
24.69,13412.39
24.70,13412.39
24.70,13412.39
24.71,13412.39
24.71,13427.46
24.71,13412.39
24.72,13412.39
24.74,13412.39
24.75,13412.39
24.75,13412.39
24.75,13427.46
24.76,13412.39
24.76,13412.39
24.77,13412.39
24.77,13412.39
24.77,13412.39
24.78,13412.39
24.78,13412.39
24.79,13412.39
24.79,13412.39
24.79,13412.39
24.80,13412.39
24.80,13412.39
24.81,13412.39
24.83,13412.39
24.83,13412.39
24.84,13412.39
24.84,13427.46
24.85,13412.39
24.85,13412.39
24.85,13397.33
24.86,13412.39
24.86,13412.39
24.87,13412.39
24.87,13412.39
24.87,13412.39
24.88,13412.39
24.88,13412.39
24.89,13412.39
24.89,13412.39
24.89,13412.39
24.92,13412.39
24.92,13412.39
24.93,13412.39
24.93,13412.39
24.93,13412.39
24.94,13412.39
24.94,13412.39
24.95,13412.39
24.95,13412.39
24.95,13412.39
24.96,13412.39
24.96,13412.39
24.97,13412.39
24.97,13412.39
24.97,13397.33
24.98,13412.39
24.98,13412.39
25.01,13412.39
25.01,13412.39
25.01,13412.39
25.02,13412.39
25.02,13412.39
25.03,13412.39
25.03,13412.39
25.03,13412.39
25.04,13412.39
25.04,13412.39
25.05,13412.39
25.05,13412.39
25.05,13412.39
25.06,13412.39
25.06,13412.39
25.07,13412.39
25.07,13397.33
25.09,13412.39
25.10,13412.39
25.10,13397.33
25.11,13412.39
25.11,13412.39
25.11,13412.39
25.12,13397.33
25.12,13412.39
25.13,13412.39
25.13,13412.39
25.13,13412.39
25.14,13397.33
25.14,13412.39
25.15,13412.39
25.15,13397.33
25.15,13397.33
25.16,13412.39
25.18,13412.39
25.19,13412.39
25.19,13412.39
25.19,13397.33
25.20,13397.33
25.20,13412.39
25.21,13412.39
25.21,13412.39
25.21,13397.33
25.22,13412.39
25.22,13412.39
25.23,13412.39
25.23,13412.39
25.23,13397.33
25.24,13397.33
25.24,13397.33
25.25,13412.39
25.27,13397.33
25.27,13412.39
25.28,13412.39
25.28,13397.33
25.29,13397.33
25.29,13412.39
25.29,13412.39
25.30,13412.39
25.30,13412.39
25.31,13397.33
25.31,13412.39
25.31,13412.39
25.32,13412.39
25.32,13397.33
25.33,13412.39
25.33,13412.39
25.33,13412.39
25.36,13412.39
25.36,13412.39
25.37,13397.33
25.37,13412.39
25.37,13427.46
25.38,13412.39
25.38,13412.39
25.39,13412.39
25.39,13412.39
25.39,13412.39
25.40,13321.99
25.40,13321.99
25.41,13321.99
25.41,13321.99
25.41,13321.99
25.42,13321.99
25.42,13321.99
25.45,13321.99
25.45,13337.06
25.45,13321.99
25.46,13337.06
25.46,13321.99
25.47,13321.99
25.47,13321.99
25.47,13321.99
25.48,13337.06
25.48,13337.06
25.49,13337.06
25.49,13337.06
25.49,13321.99
25.50,13321.99
25.50,13321.99
25.51,13337.06
25.51,13321.99
25.52,13321.99
25.53,13337.06
25.54,13321.99
25.54,13337.06
25.55,13321.99
25.55,13321.99
25.55,13321.99
25.56,13321.99
25.56,13321.99
25.57,13321.99
25.57,13321.99
25.57,13321.99
25.58,13337.06
25.58,13321.99
25.59,13321.99
25.59,13321.99
25.59,13337.06
25.60,13321.99
25.73,13321.99
25.74,13321.99
25.74,13321.99
25.75,13321.99
25.75,13321.99
25.75,13321.99
25.76,13321.99
25.76,13321.99
25.77,13306.93
25.77,13321.99
25.77,13321.99
25.78,13321.99
25.78,13337.06
25.79,13321.99
25.79,13321.99
25.79,13321.99
25.80,13321.99
25.82,13321.99
25.83,13321.99
25.83,13321.99
25.84,13321.99
25.84,13321.99
25.85,13321.99
25.85,13321.99
25.85,13321.99
25.86,13321.99
25.86,13321.99
25.87,13321.99
25.87,13321.99
25.87,13321.99
25.88,13306.93
25.88,13321.99
25.89,13321.99
25.89,13321.99
25.91,13321.99
25.92,13321.99
25.92,13321.99
25.93,13321.99
25.93,13321.99
25.93,13321.99
25.94,13321.99
25.94,13321.99
25.95,13321.99
25.95,13321.99
25.95,13321.99
25.96,13321.99
25.96,13321.99
25.97,13321.99
25.97,13321.99
25.97,13321.99
25.98,13321.99
26.00,13321.99
26.01,13321.99
26.01,13321.99
26.01,13321.99
26.02,13321.99
26.02,13321.99
26.03,13321.99
26.03,13321.99
26.03,13321.99
26.04,13321.99
26.04,13321.99
26.05,13321.99
26.05,13321.99
26.05,13321.99
26.06,13321.99
26.06,13321.99
26.07,13321.99
26.09,13321.99
26.09,13321.99
26.10,13321.99
26.10,13321.99
26.11,13337.06
26.11,13321.99
26.11,13321.99
26.12,13321.99
26.12,13306.93
26.13,13321.99
26.13,13321.99
26.13,13321.99
26.14,13306.93
26.14,13321.99
26.15,13321.99
26.15,13321.99
26.15,13321.99
26.18,13337.06
26.18,13321.99
26.19,13321.99
26.19,13321.99
26.19,13321.99
26.20,13065.86
26.20,13065.86
26.21,13080.92
26.21,13065.86
26.21,13080.92
26.22,13065.86
26.22,13065.86
26.23,13065.86
26.23,13080.92
26.23,13080.92
26.24,13065.86
26.24,13065.86
26.27,13065.86
26.27,13065.86
26.27,13065.86
26.28,13065.86
26.28,13065.86
26.29,13065.86
26.29,13080.92
26.29,13065.86
26.30,13065.86
26.30,13080.92
26.31,13080.92
26.31,13080.92
26.31,13080.92
26.32,13065.86
26.32,13065.86
26.33,13080.92
26.33,13065.86
26.35,13080.92
26.36,13080.92
26.36,13080.92
26.37,13080.92
26.37,13080.92
26.37,13080.92
26.38,13080.92
26.38,13080.92
26.39,13080.92
26.39,13080.92
26.39,13080.92
26.40,13080.92
26.40,13080.92
26.41,13080.92
26.41,13080.92
26.41,13080.92
26.42,13080.92
26.44,13080.92
26.45,13080.92
26.45,13080.92
26.45,13080.92
26.46,13080.92
26.46,13080.92
26.47,13080.92
26.47,13080.92
26.47,13080.92
26.48,13065.86
26.48,13080.92
26.49,13080.92
26.49,13080.92
26.49,13080.92
26.50,13065.86
26.50,13065.86
26.51,13065.86
26.53,13065.86
26.53,13050.79
26.54,13065.86
26.54,13050.79
26.55,13050.79
26.55,13050.79
26.55,13050.79
26.56,13050.79
26.56,13050.79
26.57,13050.79
26.57,13050.79
