Time (seconds),analog_val
138.69,332
138.7,300
138.71,267
138.72,227
138.73,195
138.75,160
138.76,131
138.77,102
138.8,45
138.82,28
138.83,11
138.84,0
138.86,0
138.87,0
138.88,0
138.9,0
138.91,0
138.92,0
138.93,0
138.95,0
138.96,0
138.97,0
138.98,0
139,0
139.01,0
139.02,0
139.03,0
139.04,0
139.06,0
139.07,0
139.08,0
139.09,0
139.11,0
139.12,0
139.13,0
139.14,0
139.17,4
139.19,25
139.2,52
139.21,82
139.23,126
139.24,159
139.25,197
139.26,237
139.27,273
139.29,307
139.3,341
139.31,374
139.32,400
139.33,425
139.35,448
139.36,470
139.37,495
139.38,517
139.4,543
139.41,569
139.42,597
139.43,628
139.44,657
139.45,690
139.49,771
139.5,799
139.51,826
139.52,851
139.53,875
139.55,899
139.56,923
139.58,955
139.59,978
139.6,1004
139.61,1023
139.62,1023
139.64,1023
139.65,1023
139.66,1023
139.67,1023
139.68,1023
139.69,1023
139.71,1023
139.72,1023
139.73,1023
139.74,1023
139.78,1023
139.79,1023
139.8,1023
139.82,1023
139.83,1023
139.84,1023
139.85,1023
139.86,1023
139.87,1023
139.89,1023
139.9,1023
139.91,1023
139.92,1023
139.93,1023
139.95,1023
139.96,1023
139.97,1023
139.98,1023
140,1023
140.01,1023
140.02,1023
140.05,1023
140.06,1023
140.07,1023
140.09,1023
140.1,1023
140.11,1023
140.12,1023
140.14,1023
140.15,1023
140.16,1023
140.18,1023
140.19,1023
140.2,1023
140.21,1023
140.22,1023
140.23,1023
140.25,1023
140.26,1023
140.27,1023
140.28,1023
140.3,1023
140.31,1023
140.34,1023
140.36,1023
140.37,1023
140.38,1023
140.39,1023
140.41,1023
140.42,1023
140.43,1023
140.44,1023
140.45,1023
140.47,1023
140.48,1023
140.5,1023
140.51,1016
140.52,1011
140.54,1008
140.55,1002
140.56,998
140.57,994
140.58,991
140.59,987
140.63,975
140.64,971
140.65,967
140.66,965
140.68,963
140.69,962
140.7,962
140.72,962
140.73,962
140.74,962
140.75,961
140.76,961
140.77,961
140.79,960
140.8,960
140.81,958
140.82,958
140.83,956
140.85,955
140.86,954
140.87,951
140.88,950
140.9,948
141.03,928
141.05,923
141.06,922
141.08,919
141.09,918
141.1,916
141.11,915
141.12,913
141.13,912
141.15,910
141.16,908
141.17,906
141.18,907
141.19,906
141.21,906
141.22,907
141.23,906
141.24,905
141.26,903
141.27,903
141.28,900
141.29,897
141.3,896
141.32,893
141.35,891
141.36,890
141.37,888
141.39,887
141.4,887
141.41,885
141.42,884
141.44,884
141.45,883
141.46,882
141.47,882
141.48,882
141.5,882
141.51,882
141.52,882
141.53,881
141.54,880
141.55,879
141.57,878
141.58,877
141.59,875
141.6,875
141.61,874
141.65,873
141.66,872
141.68,870
141.69,868
141.7,867
141.71,865
141.72,864
141.73,863
141.75,862
141.76,862
141.77,859
141.78,858
141.8,856
141.81,855
141.82,852
141.83,851
141.84,848
141.86,847
141.87,845
141.88,845
141.89,844
141.9,843
141.91,843
141.95,840
141.96,839
141.97,838
141.98,835
142,834
142.01,833
142.02,833
142.03,833
142.05,831
142.06,831
142.07,830
142.08,830
142.09,830
142.11,830
142.12,829
142.13,829
142.14,829
142.16,829
142.17,829
142.18,829
142.19,828
142.2,827
142.22,826
142.23,826
142.26,824
142.27,822
142.28,821
142.29,820
142.31,819
142.32,818
142.33,817
142.34,816
142.36,815
142.37,812
142.38,812
142.39,811
142.41,811
142.42,810
142.43,809
142.44,808
142.45,806
142.47,804
142.48,803
142.49,800
142.5,797
142.52,795
142.53,794
142.56,792
142.57,792
142.59,791
142.6,790
142.61,790
142.62,789
142.63,787
142.65,787
142.66,786
142.67,785
142.68,784
142.69,784
142.71,783
142.72,782
142.73,781
142.74,780
142.76,780
142.77,778
142.78,776
142.79,774
142.8,772
142.81,770
142.83,769
142.86,767
142.87,769
142.88,768
142.89,767
142.91,766
142.92,765
142.94,763
142.95,763
142.96,762
142.97,762
142.98,761
143,761
143.01,760
143.02,759
143.03,759
143.05,759
143.06,757
143.07,756
143.08,755
143.1,753
143.11,752
143.12,751
143.14,749
143.17,748
143.18,747
143.19,746
143.21,745
143.22,744
143.23,742
143.24,741
143.25,740
143.27,740
143.28,739
143.29,739
143.31,738
143.32,739
143.33,738
143.34,736
143.36,736
143.37,736
143.38,735
143.39,733
143.4,732
143.41,731
143.43,729
143.44,728
143.45,727
143.48,724
143.5,723
143.51,723
143.52,722
143.54,722
143.55,720
143.56,719
143.57,717
143.58,715
143.59,714
143.61,713
143.62,711
143.63,710
143.64,710
143.66,707
143.67,705
143.68,704
143.69,702
143.7,702
143.72,700
143.73,699
143.74,697
143.75,696
143.78,694
143.79,694
143.81,693
143.82,693
143.83,692
143.85,691
143.86,691
143.87,691
143.88,690
143.9,690
143.91,689
143.92,690
143.93,689
143.94,690
143.95,689
143.97,688
143.98,687
143.99,686
144,685
144.02,685
144.03,684
144.04,682
144.05,681
144.09,679
144.1,677
144.11,677
144.12,674
144.13,673
144.15,672
144.16,671
144.17,671
144.18,671
144.2,671
144.21,671
144.22,670
144.23,670
144.24,669
144.26,668
144.27,666
144.29,665
144.3,665
144.31,665
144.33,665
144.34,665
144.35,664
144.36,664
144.38,663
144.4,662
144.42,660
144.43,660
144.44,658
144.46,659
144.47,659
144.48,659
144.49,658
144.51,657
144.52,656
144.53,655
144.54,654
144.55,654
144.57,652
144.58,652
144.59,651
144.6,651
144.62,650
144.64,648
144.65,646
144.66,645
144.67,644
144.69,643
144.72,640
144.73,640
144.74,639
144.75,638
144.77,636
144.78,636
144.8,634
144.81,631
144.82,629
144.83,628
144.84,626
144.86,624
144.87,623
144.88,623
144.89,621
144.9,620
144.91,619
144.93,617
144.94,615
144.95,613
144.96,612
144.98,610
144.99,610
145.02,609
145.04,609
145.05,608
145.06,606
145.07,605
145.08,604
145.09,602
145.11,601
145.12,600
145.13,598
145.14,598
145.16,598
145.17,596
145.19,595
145.2,593
145.22,591
145.23,589
145.24,588
145.25,586
145.26,585
145.27,583
145.29,583
145.3,582
145.33,580
145.34,579
145.36,577
145.37,575
145.38,574
145.4,572
145.41,572
145.42,570
145.43,570
145.44,570
145.45,569
145.47,568
145.48,567
145.49,565
145.5,562
145.52,561
145.53,559
145.54,556
145.56,556
145.57,555
145.58,554
145.6,553
145.61,551
145.62,549
145.65,544
145.67,542
145.68,539
145.69,538
145.7,537
145.71,536
145.73,535
145.74,534
145.75,533
145.77,532
145.78,530
145.79,528
145.8,526
145.81,525
145.83,523
145.84,523
145.85,522
145.86,521
145.87,521
145.89,519
145.9,517
145.91,516
145.92,514
146.06,495
146.07,493
146.08,492
146.1,490
146.11,488
146.12,485
146.14,484
146.15,482
146.16,481
146.17,479
146.19,478
146.2,477
146.21,475
146.22,473
146.23,471
146.25,469
146.26,467
146.27,465
146.28,463
146.3,462
146.31,460
146.32,458
146.34,456
146.37,454
146.38,454
146.39,453
146.41,452
146.42,451
146.43,449
146.44,448
146.46,447
146.47,444
146.48,443
146.5,441
146.51,440
146.52,439
146.53,438
146.55,436
146.56,434
146.57,433
146.58,430
146.59,428
146.61,426
146.62,423
146.63,421
146.64,419
146.68,412
146.69,410
146.7,407
146.72,407
146.73,405
146.74,403
146.75,401
146.76,399
146.77,397
146.79,396
146.8,394
146.81,392
146.82,390
146.84,389
146.85,386
146.86,385
146.87,384
146.88,382
146.9,381
146.91,379
146.92,379
146.93,377
146.95,375
146.96,375
146.99,371
147,370
147.02,368
147.03,366
147.04,364
147.05,362
147.06,360
147.08,358
147.09,357
147.1,355
147.11,353
147.12,353
147.13,352
147.15,351
147.16,349
147.17,349
147.18,347
147.2,347
147.21,345
147.22,344
147.23,342
147.24,342
147.26,341
147.29,338
147.3,336
147.31,335
147.33,335
147.34,334
147.35,332
147.36,331
147.37,331
147.39,330
147.4,329
147.41,328
147.42,328
147.44,327
147.45,326
147.46,325
147.47,324
147.48,323
147.49,322
147.51,319
147.52,318
147.53,317
147.54,316
147.55,316
147.59,312
147.6,310
147.62,308
147.63,306
147.64,304
147.65,303
147.66,301
147.67,299
147.69,298
147.7,294
147.71,293
147.72,291
147.73,290
147.75,288
147.76,286
147.77,285
147.78,283
147.79,282
147.81,279
147.82,277
147.83,275
147.84,274
147.85,272
147.87,267
147.89,262
147.91,259
147.92,255
147.93,254
147.94,252
147.96,249
147.97,247
147.98,245
148,243
148.01,241
148.02,238
148.04,235
148.05,232
148.06,229
148.07,226
148.08,222
148.09,220
148.11,217
148.12,212
148.13,210
148.14,208
148.15,207
148.17,206
148.2,200
148.21,199
148.23,197
148.24,197
148.25,196
148.26,195
148.27,193
148.29,191
148.3,189
148.31,188
148.32,186
148.34,185
148.35,183
148.36,182
148.37,181
148.38,180
148.4,178
148.41,177
148.42,176
148.43,174
148.44,174
148.45,172
148.47,171
148.5,167
148.51,166
148.52,165
148.54,163
148.55,162
148.56,159
148.58,158
148.59,157
148.6,156
148.61,155
148.63,153
148.64,152
148.65,150
148.66,148
148.67,146
148.69,145
148.7,143
148.71,141
148.72,140
148.74,138
148.76,137
148.77,136
148.78,135
148.81,132
148.82,132
148.83,130
148.85,129
148.86,127
148.87,125
148.88,123
148.9,122
148.91,120
148.92,119
148.94,117
148.95,114
148.96,112
148.97,110
148.98,109
148.99,107
149.01,106
149.02,106
149.03,105
149.04,104
149.05,102
149.07,102
149.08,101
149.09,100
149.12,97
149.14,96
149.15,95
149.16,94
149.17,93
149.19,92
149.2,90
149.21,90
149.22,90
149.23,88
149.25,88
149.26,88
149.27,87
149.28,86
149.3,86
149.31,85
149.32,84
149.33,84
149.34,83
149.35,83
149.37,81
149.38,82
149.39,80
149.4,80
149.41,79
149.45,77
149.46,76
149.47,75
149.48,74
149.5,73
149.51,72
149.52,70
149.54,68
149.55,67
149.56,65
149.57,64
149.58,63
149.59,61
149.61,61
149.62,60
149.63,59
149.64,58
149.66,57
149.67,57
149.68,57
149.69,55
149.7,54
149.72,52
149.73,50
149.74,48
149.75,47
149.78,45
149.79,44
149.81,43
149.82,42
149.83,41
149.84,41
149.86,39
149.87,38
149.88,36
149.9,36
149.91,35
149.92,34
149.93,33
149.94,32
149.95,31
149.97,31
149.98,30
149.99,28
150,27
150.02,25
150.03,25
150.04,23
150.05,22
150.06,20
150.08,19
150.11,15
150.12,14
150.13,12
150.14,12
150.15,11
150.17,9
150.18,7
150.19,6
150.2,6
150.22,4
150.23,4
150.24,2
150.26,2
150.27,0
150.28,0
150.29,0
150.3,0
150.31,0
150.33,0
150.34,0
150.35,0
150.36,0
150.38,0
150.39,0
150.4,0
150.41,0
150.42,0
150.44,0
150.47,0
150.48,0
150.49,0
150.51,0
150.52,0
150.53,0
150.54,0
150.55,0
150.57,0
150.58,0
150.59,0
150.6,0
150.61,0
150.63,0
150.64,0
150.65,0
150.66,0
150.67,0
150.69,0
150.7,0
150.71,0
150.72,0
150.73,0
150.75,0
150.76,0
150.77,0
150.78,0
150.8,0
150.81,0
150.84,0
150.85,0
150.86,0
150.87,0
150.89,0
150.9,0
150.91,0
150.92,0
150.93,0
150.95,0
150.96,0
150.97,0
150.98,0
151,0
151.01,0
151.02,0
151.03,0
151.05,0
151.06,0
151.07,0
151.08,0
151.09,0
151.11,0
151.12,0
151.13,0
151.14,0
151.16,0
151.17,0
151.31,0
151.32,0
151.34,0
151.35,0
151.36,0
151.37,0
151.38,0
151.4,0
151.41,0
151.42,0
151.43,0
151.44,0
151.45,0
151.47,0
151.48,0
151.49,0
151.5,0
151.52,0
151.53,0
151.54,0
151.55,0
151.56,0
151.58,0
151.59,0
151.6,0
151.61,0
151.62,0
151.63,0
151.65,0
151.67,0
151.69,0
151.7,0
151.71,0
151.73,0
151.74,0
151.76,0
151.77,0
151.78,0
151.79,0
151.8,0
151.81,0
151.83,0
151.84,0
151.85,0
151.86,0
151.88,0
151.89,0
151.9,0
151.91,0
151.92,0
151.94,0
151.95,0
151.96,0
151.97,0
151.98,0
151.99,0
152.01,0
152.04,0
152.05,0
152.06,0
152.08,0
152.09,0
152.1,0
152.11,0
152.13,0
152.14,0
152.15,0
152.16,0
152.18,0
152.19,0
152.2,0
152.21,0
152.22,0
152.23,0
152.25,1
152.26,0
152.27,1
152.28,1
152.29,1
152.31,1
152.32,1
152.33,2
152.34,0
152.35,1
152.37,1
152.4,1
152.41,1
152.42,1
152.44,1
152.45,1
152.46,1
152.47,1
152.49,1
152.5,1
152.51,2
152.52,1
152.53,1
152.55,1
152.56,2
152.57,1
152.58,2
152.59,1
152.61,1
152.62,2
152.63,2
152.64,2
152.66,2
152.67,2
152.68,2
152.69,4
152.7,4
152.72,4
152.73,6
152.74,5
152.77,8
152.78,9
152.79,10
152.81,11
152.82,11
152.83,12
152.84,14
152.86,14
152.87,16
152.88,18
152.9,21
152.91,22
152.92,23
152.93,25
152.94,27
152.95,28
152.97,31
152.98,33
152.99,33
153,35
153.02,36
153.03,39
153.04,39
153.05,41
153.06,41
153.08,42
153.11,44
153.12,44
153.13,45
153.14,45
153.15,46
153.17,45
153.18,46
153.19,46
153.2,47
153.22,48
153.23,49
153.24,50
153.26,51
153.27,52
153.28,53
153.29,54
153.3,55
153.31,55
153.33,55
153.34,55
153.35,56
153.36,56
153.38,56
153.39,57
153.4,57
153.43,57
153.45,57
153.46,57
153.47,58
153.48,58
153.49,58
153.51,59
153.52,59
153.53,59
153.54,60
153.55,60
153.57,61
153.58,62
153.59,62
153.6,64
153.62,64
153.63,65
153.64,67
153.65,67
153.66,68
153.67,69
153.69,71
153.7,71
153.71,72
153.72,72
153.73,73
153.77,76
153.78,77
153.79,77
153.8,79
153.82,81
153.83,83
153.84,83
153.85,85
153.87,85
153.88,85
153.89,85
153.9,86
153.91,86
153.93,87
153.94,87
153.95,88
153.96,87
153.97,87
153.99,88
154,87
154.01,87
154.02,87
154.03,88
154.05,88
154.06,88
154.08,88
154.1,88
154.11,88
154.12,88
154.14,87
154.15,89
154.16,88
154.17,89
154.19,90
154.2,91
154.22,91
154.23,92
154.24,92
154.25,92
154.26,92
154.27,92
154.29,94
154.3,94
154.31,94
154.32,94
154.34,94
154.35,94
154.36,94
154.37,94
154.38,94
154.4,94
154.43,96
154.44,97
154.45,98
154.46,99
154.47,100
154.49,102
154.5,102
154.52,103
154.53,105
154.54,106
154.55,107
154.56,108
154.58,108
154.59,110
154.6,112
154.61,113
154.62,114
154.63,115
154.65,117
154.66,118
154.67,120
154.68,120
154.7,121
154.72,121
154.75,124
154.76,127
154.78,130
154.79,132
154.8,132
154.81,133
154.83,133
154.84,135
154.85,136
154.86,137
154.88,138
154.89,139
154.9,139
154.91,140
154.93,141
154.94,142
154.96,143
154.97,144
154.98,145
154.99,146
155.01,147
155.02,147
155.03,148
155.06,151
155.08,153
155.09,154
155.1,155
155.12,156
155.13,157
155.14,158
155.15,159
155.16,161
155.17,164
155.19,167
155.2,169
155.21,171
155.22,172
155.24,173
155.25,174
155.26,175
155.27,176
155.28,177
155.3,177
155.31,178
155.32,180
155.33,181
155.36,186
155.37,187
155.39,187
155.4,188
155.41,190
155.42,191
155.44,192
155.45,194
155.46,195
155.48,196
155.49,197
155.5,197
155.51,198
155.52,199
155.53,201
155.55,201
155.56,201
155.57,202
155.58,203
155.59,203
155.61,204
155.62,205
155.63,205
155.64,206
155.67,208
155.69,208
155.7,208
155.71,208
155.73,209
155.74,208
155.75,208
155.76,209
155.77,209
155.79,209
155.8,208
155.81,208
155.82,210
155.84,209
155.85,209
155.86,209
155.87,209
155.88,210
155.9,210
155.91,209
155.92,210
155.93,211
155.94,210
155.97,212
155.99,213
156,214
156.01,214
156.02,215
156.04,215
156.05,216
156.06,216
156.08,216
156.09,218
156.1,219
156.11,219
156.12,220
156.13,221
156.15,222
156.16,222
156.17,222
156.18,223
156.2,224
156.21,225
156.22,225
156.23,226
156.24,227
156.27,229
156.29,230
156.3,231
156.31,231
156.32,231
156.33,232
156.35,233
156.36,233
156.37,233
156.38,234
156.4,236
156.41,237
156.42,238
156.43,239
156.45,239
156.46,240
156.47,240
156.48,240
156.49,241
156.51,242
156.52,241
156.53,242
