Time (seconds),temperature
30.13,24.51613
30.14,24.19355
30.16,24.51613
30.18,24.51613
30.19,24.51613
30.21,24.51613
30.24,24.19355
30.25,24.51613
30.26,24.19355
30.27,24.51613
30.29,24.51613
30.30,24.51613
30.31,24.51613
30.32,24.51613
30.34,24.51613
30.36,24.19355
30.37,24.51613
30.38,24.83871
30.40,24.51613
30.42,24.19355
30.43,24.51613
30.44,24.51613
30.45,24.51613
30.49,24.51613
30.50,24.51613
30.51,24.51613
30.53,24.51613
30.54,24.51613
30.56,24.83871
30.58,24.51613
30.59,24.51613
30.61,24.51613
30.62,24.83871
30.63,24.51613
30.65,24.51613
30.66,24.51613
30.67,24.51613
30.69,24.51613
30.70,24.51613
30.72,24.51613
30.75,24.51613
30.77,24.51613
30.78,24.51613
30.80,24.51613
30.81,24.51613
30.82,24.51613
30.83,24.51613
30.85,24.51613
30.86,24.51613
30.88,24.51613
30.89,24.51613
30.91,24.51613
30.92,24.51613
30.94,24.51613
30.96,24.51613
30.97,24.51613
30.99,24.83871
31.02,24.51613
31.03,24.51613
31.04,24.51613
31.05,24.51613
31.07,24.83871
31.09,24.83871
31.10,24.83871
31.12,24.51613
31.14,24.51613
31.15,24.83871
31.16,24.51613
31.18,24.83871
31.19,24.83871
31.20,24.83871
31.21,24.51613
31.23,24.83871
31.24,24.51613
31.28,24.51613
31.29,24.83871
31.31,24.51613
31.32,24.83871
31.34,24.51613
31.35,24.51613
31.37,24.83871
31.38,24.83871
31.39,24.83871
31.40,24.83871
31.41,24.51613
31.43,24.51613
31.45,24.83871
31.46,24.51613
31.48,24.83871
31.49,24.83871
31.51,24.51613
31.54,24.83871
31.55,24.51613
31.56,24.51613
31.57,24.83871
31.59,24.83871
31.60,24.83871
31.61,24.83871
31.63,24.83871
31.65,24.83871
31.66,24.83871
31.68,24.83871
31.69,24.83871
31.71,24.83871
31.72,24.83871
31.74,24.83871
31.75,24.83871
31.76,24.83871
31.79,24.83871
31.81,24.83871
31.82,24.83871
31.84,24.83871
31.85,24.83871
31.87,24.83871
31.88,24.83871
31.90,24.83871
31.91,24.83871
31.93,24.83871
31.94,24.83871
31.95,24.83871
31.96,24.83871
31.97,24.83871
31.99,24.83871
32.00,24.83871
32.02,24.83871
32.05,24.83871
32.07,24.83871
32.08,24.83871
32.10,24.83871
32.11,24.83871
32.12,24.83871
32.13,25.16128
32.15,24.83871
32.16,24.83871
32.17,24.83871
32.18,24.83871
32.20,24.83871
32.22,24.83871
32.23,24.83871
32.25,24.83871
32.26,24.83871
32.28,24.83871
32.31,24.83871
32.32,24.83871
32.33,24.83871
32.35,24.83871
32.36,24.83871
32.38,24.83871
32.39,24.83871
32.41,24.83871
32.42,24.83871
32.44,24.83871
32.46,24.83871
32.47,24.83871
32.48,24.83871
32.49,24.83871
32.51,25.16128
32.52,25.16128
32.53,25.16128
32.55,24.83871
32.57,24.83871
32.59,24.83871
32.60,24.83871
32.62,24.83871
32.64,24.83871
32.65,25.16128
32.67,25.16128
32.68,25.16128
32.69,25.16128
32.70,25.16128
32.72,25.16128
32.73,25.16128
32.74,25.16128
32.76,25.16128
32.78,25.16128
32.79,25.16128
32.80,25.16128
32.84,25.16128
32.85,25.16128
32.86,25.16128
32.87,24.83871
32.89,25.16128
32.90,25.16128
32.91,25.16128
32.92,25.16128
32.94,25.16128
32.95,25.16128
32.97,25.16128
32.98,25.16128
33.00,25.16128
33.01,25.16128
33.03,25.16128
33.04,25.16128
33.05,25.16128
33.09,25.16128
33.10,25.16128
33.12,25.16128
33.13,25.16128
33.15,25.16128
33.16,25.16128
33.18,25.16128
33.20,25.16128
33.21,25.48387
33.23,25.16128
33.24,25.16128
33.25,25.16128
33.26,25.16128
33.27,25.16128
33.29,25.16128
33.30,25.16128
33.32,25.16128
33.35,25.48387
33.36,25.48387
33.38,25.16128
33.40,25.48387
33.41,25.16128
33.42,25.16128
33.43,25.16128
33.45,25.48387
33.46,25.16128
33.47,25.48387
33.49,25.48387
33.50,25.16128
33.52,25.16128
33.53,25.48387
33.55,25.16128
33.56,25.16128
33.58,25.48387
33.61,25.16128
33.62,25.48387
33.63,25.16128
33.65,25.48387
33.66,25.16128
33.68,25.48387
33.69,25.48387
33.70,25.48387
33.72,25.48387
33.74,25.48387
33.75,25.48387
33.77,25.48387
33.78,25.48387
33.79,25.48387
33.81,25.48387
33.82,25.48387
33.83,25.48387
33.86,25.48387
33.88,25.48387
33.90,25.48387
33.91,25.48387
33.93,25.48387
33.94,25.80645
33.96,25.48387
33.97,25.48387
33.98,25.48387
33.99,25.48387
34.01,25.80645
34.02,25.48387
34.04,25.48387
34.05,25.48387
34.07,25.48387
34.08,25.48387
34.10,25.48387
34.24,25.48387
34.25,25.48387
34.27,25.48387
34.28,25.80645
34.30,25.48387
34.31,25.80645
34.33,25.48387
34.34,25.80645
34.35,25.48387
34.36,25.80645
34.37,25.80645
34.39,25.80645
34.40,25.80645
34.42,25.80645
34.43,25.48387
34.44,25.80645
34.46,25.80645
34.49,25.80645
34.50,25.80645
34.52,25.80645
34.53,25.80645
34.54,25.80645
34.55,25.80645
34.57,25.80645
34.58,25.80645
34.59,25.80645
34.60,25.80645
34.62,25.80645
34.63,25.80645
34.65,25.80645
34.66,25.80645
34.68,25.80645
34.70,25.80645
34.71,25.80645
34.74,26.12903
34.75,25.80645
34.77,25.80645
34.78,26.12903
34.80,25.80645
34.81,26.12903
34.83,25.80645
34.84,26.12903
34.86,26.12903
34.88,25.80645
34.89,26.12903
34.90,26.12903
34.91,26.12903
34.93,26.12903
34.94,26.12903
34.95,26.12903
34.96,26.12903
35.00,26.12903
35.01,26.12903
35.03,26.12903
35.04,25.80645
35.06,26.12903
35.08,26.12903
35.09,26.12903
35.10,26.45161
35.11,26.12903
35.13,26.12903
35.14,26.12903
35.15,26.12903
35.17,26.12903
35.18,26.12903
35.20,26.12903
35.22,26.45161
35.23,26.12903
35.27,26.45161
35.28,26.45161
35.29,26.45161
35.31,26.12903
35.32,26.45161
35.33,26.45161
35.34,26.45161
35.36,26.45161
35.38,26.45161
35.39,26.45161
35.41,26.45161
35.42,26.45161
35.44,26.77419
35.45,26.77419
35.47,26.45161
35.48,26.77419
35.49,26.45161
35.52,26.12903
35.54,26.45161
35.55,26.45161
35.57,26.45161
35.58,26.77419
35.60,26.45161
35.61,26.45161
35.62,26.45161
35.64,26.77419
35.65,26.77419
35.66,26.45161
35.67,26.77419
35.69,26.45161
35.70,26.77419
35.72,26.77419
35.73,26.77419
35.75,26.77419
35.78,26.45161
35.80,26.45161
35.81,26.77419
35.83,26.77419
35.84,26.77419
35.85,26.77419
35.86,26.77419
35.87,26.77419
35.89,26.77419
35.90,26.77419
35.92,26.77419
35.94,27.09678
35.95,26.77419
35.97,26.77419
35.98,26.77419
36.00,27.09678
36.01,26.77419
36.05,27.09678
36.06,26.77419
36.07,26.77419
36.08,27.09678
36.10,27.09678
36.12,26.77419
36.13,26.77419
36.14,27.09678
36.16,27.09678
36.18,27.09678
36.19,27.09678
36.20,27.09678
36.21,27.09678
36.23,27.09678
36.24,27.09678
36.25,27.09678
36.27,27.09678
36.30,27.09678
36.32,27.09678
36.33,27.09678
36.34,27.41935
36.36,27.09678
36.38,27.09678
36.39,27.09678
36.40,27.09678
36.41,27.09678
36.43,27.09678
36.44,27.09678
36.45,27.09678
36.47,27.09678
36.48,27.09678
36.50,27.09678
36.52,27.09678
36.53,27.09678
36.56,27.41935
36.57,27.09678
36.59,27.09678
36.60,27.41935
36.61,27.41935
36.62,27.41935
36.64,27.09678
36.65,27.41935
36.67,27.41935
36.68,27.41935
36.70,27.41935
36.72,27.41935
36.73,27.41935
36.75,27.41935
36.76,27.09678
36.77,27.41935
36.78,27.41935
36.79,27.41935
36.83,27.41935
36.84,27.41935
36.86,27.41935
36.88,27.41935
36.89,27.41935
36.90,27.41935
36.92,27.41935
36.94,27.41935
36.95,27.74193
36.96,27.74193
36.97,27.41935
36.99,27.74193
37.00,27.74193
37.02,27.41935
37.03,27.41935
37.05,27.41935
37.06,27.74193
37.09,27.74193
37.11,27.74193
37.12,27.74193
37.14,27.74193
37.15,27.74193
37.16,27.74193
37.17,27.74193
37.19,27.74193
37.20,27.74193
37.22,27.74193
37.23,27.74193
37.25,27.74193
37.26,27.74193
37.28,27.74193
37.29,27.74193
37.31,27.74193
37.32,27.74193
37.35,27.74193
37.37,28.06452
37.38,27.74193
37.40,27.74193
37.41,27.74193
37.43,27.74193
37.44,27.74193
37.46,27.74193
37.48,27.74193
37.49,28.06452
37.51,28.06452
37.52,27.74193
37.53,27.74193
37.54,28.06452
37.55,28.06452
37.57,28.06452
37.58,28.06452
37.61,28.06452
37.63,28.06452
37.64,28.06452
37.66,28.06452
37.67,27.74193
37.69,28.06452
37.70,27.74193
37.71,28.06452
37.72,28.06452
37.73,28.38709
37.75,28.06452
37.76,28.06452
37.77,28.06452
37.78,28.06452
37.80,28.06452
37.82,28.06452
37.83,28.06452
37.86,28.38709
37.88,28.06452
37.89,28.38709
37.90,28.06452
37.92,28.06452
37.93,28.06452
37.94,28.06452
37.95,28.06452
37.97,28.38709
37.99,28.06452
38.00,28.06452
38.02,28.38709
38.04,28.38709
38.05,28.06452
38.07,28.06452
38.08,28.38709
38.09,28.38709
38.12,28.06452
38.14,28.38709
38.15,28.38709
38.16,28.38709
38.18,28.06452
38.20,28.38709
38.21,28.38709
38.23,28.38709
38.24,28.38709
38.25,28.38709
38.27,28.38709
38.28,28.38709
38.29,28.38709
38.30,28.38709
38.32,28.38709
38.33,28.38709
38.35,28.38709
38.49,28.38709
38.50,28.70968
38.52,28.70968
38.54,28.38709
38.55,28.70968
38.56,28.70968
38.58,28.70968
38.60,28.70968
38.61,28.38709
38.62,28.70968
38.63,28.70968
38.65,28.70968
38.66,28.70968
38.67,28.70968
38.69,28.70968
38.70,28.70968
38.72,29.03226
38.75,28.70968
38.77,29.03226
38.78,28.70968
38.80,28.70968
38.81,28.70968
38.83,28.70968
38.84,28.70968
38.85,29.03226
38.86,28.70968
38.88,28.70968
38.89,28.70968
38.91,28.70968
38.92,28.70968
38.94,29.03226
38.96,29.03226
38.97,29.03226
38.99,28.70968
39.02,29.03226
39.03,29.03226
39.04,29.03226
39.06,28.70968
39.07,29.03226
39.09,29.03226
39.10,29.03226
39.12,29.03226
39.13,29.03226
39.15,29.03226
39.16,29.03226
39.18,29.03226
39.19,28.70968
39.20,29.03226
39.21,29.03226
39.23,29.35484
39.24,29.03226
39.27,29.03226
39.29,29.03226
39.30,29.03226
39.32,29.03226
39.33,29.03226
39.35,29.03226
39.36,29.03226
39.37,29.03226
39.39,29.03226
39.40,29.03226
39.41,29.03226
39.42,29.03226
39.44,29.03226
39.46,29.35484
39.47,29.03226
39.49,29.03226
39.50,29.35484
39.53,29.35484
39.55,29.35484
39.56,29.35484
39.57,29.03226
39.58,29.35484
39.59,29.35484
39.61,29.35484
39.62,29.35484
39.64,29.03226
39.65,29.35484
39.67,29.35484
39.68,29.35484
39.70,29.35484
39.71,29.35484
39.73,29.35484
39.74,29.35484
39.75,29.35484
39.79,29.35484
39.80,29.35484
39.82,29.35484
39.84,29.35484
39.85,29.35484
39.87,29.35484
39.88,29.35484
39.90,29.35484
39.91,29.35484
39.92,29.35484
39.93,29.67741
39.95,29.67741
39.96,29.35484
39.97,29.67741
39.99,29.67741
40.00,29.67741
40.02,29.67741
40.05,29.35484
40.07,29.67741
40.08,29.67741
40.10,29.35484
40.11,29.35484
40.12,29.67741
40.13,29.35484
40.15,29.67741
40.16,29.67741
40.18,29.67741
40.19,29.67741
40.20,29.67741
40.22,29.67741
40.23,29.67741
40.24,29.67741
40.26,29.67741
40.28,29.67741
40.31,29.67741
40.32,29.67741
40.33,29.67741
40.34,29.67741
40.36,29.67741
40.37,29.67741
40.39,29.67741
40.40,29.67741
40.42,30.0
40.43,29.67741
40.45,29.67741
40.46,30.0
40.48,30.0
40.49,30.0
40.50,30.0
40.51,30.0
40.53,30.0
40.54,30.0
40.55,29.67741
40.57,30.0
40.60,30.0
40.61,30.0
40.62,30.0
40.64,30.0
40.66,29.67741
40.67,30.0
40.68,30.0
40.69,30.0
40.71,29.67741
40.72,30.0
40.73,30.0
40.74,30.0
40.76,30.0
40.77,30.0
40.78,30.0
40.79,30.0
40.81,30.0
40.82,30.0
40.84,30.0
40.85,30.0
40.87,30.0
40.88,30.0
40.91,30.32258
40.93,30.32258
40.94,30.32258
40.96,30.32258
40.98,30.32258
40.99,30.32258
41.01,30.32258
41.02,30.0
41.04,30.32258
41.05,30.0
41.06,30.0
41.07,30.32258
41.09,30.32258
41.10,30.32258
41.12,30.32258
41.13,30.32258
41.15,30.32258
41.16,30.32258
41.19,30.32258
41.21,30.32258
41.22,30.32258
41.23,30.32258
41.25,30.32258
41.26,30.32258
41.27,30.32258
41.29,30.32258
41.30,30.32258
41.32,30.32258
41.33,30.32258
41.35,30.32258
41.36,30.64516
41.38,30.32258
41.39,30.64516
41.41,30.32258
41.42,30.32258
41.45,30.64516
41.46,30.64516
41.48,30.64516
41.49,30.32258
41.51,30.32258
41.52,30.64516
41.54,30.64516
41.55,30.32258
41.57,30.64516
41.58,30.64516
41.60,30.64516
41.61,30.32258
41.62,30.64516
41.63,30.64516
41.65,30.64516
41.66,30.64516
41.68,30.64516
41.71,30.32258
41.72,30.64516
41.74,30.64516
41.75,30.64516
41.76,30.64516
41.78,30.64516
41.79,30.64516
41.81,30.64516
41.82,30.96774
41.83,30.64516
41.84,30.32258
41.85,30.64516
41.87,30.64516
41.88,30.64516
41.90,30.64516
41.92,30.96774
41.93,30.64516
41.96,30.64516
41.98,30.64516
41.99,30.64516
42.00,30.96774
42.01,30.64516
42.03,30.64516
42.04,30.64516
42.05,30.96774
42.07,30.96774
42.08,30.96774
42.10,30.96774
42.12,30.96774
42.13,30.96774
42.15,30.96774
42.16,30.64516
42.17,30.96774
42.19,30.96774
42.22,30.96774
42.23,30.96774
42.25,30.96774
42.26,30.96774
42.28,30.96774
42.30,30.96774
42.31,30.96774
42.33,30.96774
42.34,30.96774
42.35,30.96774
42.37,30.96774
42.38,31.29032
42.39,30.96774
42.40,30.96774
42.42,30.96774
42.43,30.96774
42.45,30.96774
42.47,30.96774
42.49,31.29032
42.51,30.96774
42.52,30.96774
42.53,30.96774
42.55,31.29032
42.56,31.29032
42.57,30.96774
42.58,30.96774
42.59,30.96774
42.61,31.29032
42.63,30.96774
42.64,31.29032
42.66,31.29032
42.68,31.29032
42.69,30.96774
42.70,31.29032
42.72,31.29032
42.85,31.29032
42.87,31.29032
42.88,31.29032
42.90,31.29032
42.91,31.29032
42.93,31.29032
42.94,31.29032
42.95,31.29032
42.96,31.29032
42.98,31.29032
42.99,31.29032
43.01,31.29032
43.02,31.29032
43.04,31.29032
43.05,31.29032
43.07,31.29032
43.08,31.6129
43.11,31.6129
43.13,31.29032
43.14,31.6129
43.15,31.29032
43.16,31.6129
43.18,31.29032
43.19,31.6129
43.20,31.6129
43.22,31.29032
43.23,31.6129
43.25,31.29032
43.26,31.6129
43.28,31.6129
43.29,31.6129
43.30,31.6129
43.31,31.6129
43.33,31.29032
43.35,31.6129
43.37,31.6129
43.38,31.6129
43.40,31.6129
43.41,31.29032
43.43,31.6129
43.44,31.6129
43.46,31.6129
43.47,31.29032
43.49,31.6129
43.50,31.6129
43.51,31.6129
43.52,31.6129
43.54,31.6129
43.55,31.6129
43.56,31.6129
43.58,31.6129
43.60,31.6129
43.61,31.6129
43.64,31.6129
43.65,31.6129
43.67,31.6129
43.68,31.6129
43.69,31.6129
43.70,31.93548
43.71,31.6129
43.73,31.93548
43.74,31.6129
43.76,31.93548
43.78,31.93548
43.79,31.6129
43.81,31.6129
43.82,31.93548
43.84,31.93548
43.85,31.93548
43.86,31.93548
43.89,31.6129
43.91,31.6129
43.92,31.6129
43.94,31.93548
43.95,31.93548
43.97,31.93548
43.98,31.93548
44.00,31.93548
44.01,31.93548
44.02,31.93548
44.03,31.93548
44.05,31.93548
44.06,31.93548
44.07,31.93548
44.09,31.93548
44.10,31.93548
44.12,31.93548
44.13,31.93548
44.16,31.93548
44.18,31.93548
44.19,31.93548
44.21,31.93548
44.22,31.93548
44.23,31.93548
44.24,31.93548
44.25,32.25806
44.27,31.93548
44.29,32.25806
44.30,31.93548
44.32,31.93548
44.34,31.93548
44.35,32.25806
44.36,32.25806
44.38,31.93548
44.39,32.25806
44.42,31.93548
44.43,32.25806
44.45,31.93548
44.47,32.25806
44.48,32.25806
44.50,32.25806
44.51,32.25806
44.53,32.25806
44.54,32.25806
44.56,32.25806
44.57,32.25806
44.59,32.25806
44.60,31.93548
44.61,32.25806
44.62,32.25806
44.64,32.25806
44.65,32.25806
44.68,32.25806
44.70,32.25806
44.71,32.25806
44.73,32.25806
44.74,32.58064
44.76,32.25806
44.77,32.25806
44.78,32.25806
44.79,32.58064
44.81,32.25806
44.82,32.58064
44.84,32.25806
44.85,32.25806
44.87,32.25806
44.88,32.25806
44.90,32.25806
44.91,32.25806
44.95,32.25806
44.96,32.25806
44.97,32.25806
44.98,32.25806
44.99,32.25806
45.01,32.58064
45.02,32.25806
45.03,32.58064
45.05,32.25806
45.06,32.58064
45.08,32.58064
45.10,32.58064
45.11,32.58064
45.13,32.58064
45.14,32.25806
45.15,32.58064
45.16,32.25806
45.20,32.58064
45.21,32.58064
45.22,32.58064
45.24,32.58064
45.26,32.58064
45.27,32.58064
45.29,32.58064
45.30,32.58064
45.32,32.58064
45.33,32.58064
45.34,32.58064
45.35,32.58064
45.37,32.58064
45.38,32.58064
45.40,32.58064
45.41,32.58064
45.43,32.58064
45.46,32.58064
45.47,32.90323
45.49,32.58064
45.50,32.58064
45.51,32.90323
45.53,32.58064
45.54,32.58064
45.55,32.58064
45.56,32.90323
45.58,32.58064
45.59,32.58064
45.61,32.58064
45.62,32.58064
45.64,32.90323
45.65,32.58064
45.67,32.58064
45.68,32.58064
45.71,32.90323
45.73,32.90323
45.74,32.90323
45.75,32.90323
45.76,32.90323
45.78,32.90323
45.80,32.90323
45.81,32.90323
45.83,32.90323
45.84,32.90323
45.86,32.58064
45.87,32.90323
45.88,32.90323
45.89,32.90323
45.91,32.90323
45.92,32.90323
45.93,32.90323
45.96,32.90323
45.98,32.90323
45.99,32.90323
46.00,32.90323
46.02,32.90323
46.04,32.90323
46.05,32.90323
46.06,32.90323
46.07,32.90323
46.09,32.90323
46.10,32.90323
46.11,32.90323
46.13,33.2258
46.14,33.2258
46.15,33.2258
46.17,32.90323
46.18,33.2258
46.22,32.90323
46.23,32.90323
46.25,33.2258
46.26,33.2258
46.27,33.2258
46.28,32.90323
46.30,32.90323
46.31,33.2258
46.32,33.2258
46.34,33.2258
46.35,33.2258
46.37,33.2258
46.38,33.2258
46.40,33.2258
46.41,33.2258
46.43,33.2258
46.44,33.2258
46.45,33.2258
46.48,33.2258
46.50,33.2258
46.51,33.2258
46.53,33.2258
46.54,33.54839
46.56,33.2258
46.58,33.2258
46.59,33.2258
46.61,33.2258
46.62,33.2258
46.63,33.2258
46.64,33.2258
46.65,33.54839
46.67,33.2258
46.68,33.2258
46.70,33.2258
46.71,33.2258
46.73,33.2258
46.74,33.54839
46.78,33.54839
46.79,33.2258
46.80,33.54839
46.82,33.2258
46.83,33.54839
46.84,33.54839
46.85,33.2258
46.87,33.54839
46.88,33.54839
46.90,33.54839
46.91,33.54839
46.93,33.54839
46.94,33.54839
46.96,33.54839
46.97,33.54839
46.99,33.54839
47.00,33.54839
47.14,33.87096
47.16,33.54839
47.17,33.54839
47.19,33.54839
47.20,33.54839
47.21,33.54839
47.23,33.54839
47.24,33.87096
47.26,33.87096
47.27,33.87096
47.29,33.54839
47.30,33.87096
47.32,33.54839
47.33,33.87096
47.35,33.87096
47.36,33.87096
47.37,33.87096
47.40,33.87096
47.42,33.87096
47.43,33.87096
47.45,33.87096
47.46,33.87096
47.48,33.87096
47.49,33.87096
47.51,33.87096
47.52,33.87096
47.54,33.87096
47.55,33.87096
47.56,33.87096
47.57,33.87096
47.59,34.19355
47.60,33.87096
47.62,33.87096
47.63,33.87096
47.66,33.87096
47.68,33.87096
47.70,33.87096
47.71,34.19355
47.73,33.87096
47.74,34.19355
47.75,33.87096
47.76,33.87096
47.77,34.19355
47.79,34.19355
47.80,33.87096
47.82,34.19355
47.83,33.87096
47.85,34.19355
47.86,33.87096
47.88,34.19355
47.90,34.19355
47.93,33.87096
47.94,34.19355
47.95,34.19355
47.96,34.19355
47.98,34.19355
47.99,33.87096
48.01,34.19355
48.02,34.19355
48.04,34.19355
48.06,34.19355
48.07,34.19355
48.09,34.19355
48.10,34.19355
48.11,34.19355
48.12,34.19355
48.13,34.19355
48.15,34.19355
48.18,34.19355
48.20,34.19355
48.21,34.51612
48.23,34.19355
48.24,34.19355
48.26,34.19355
48.27,34.19355
48.29,34.19355
48.30,34.19355
48.31,34.51612
48.32,34.19355
48.33,34.19355
48.35,34.51612
48.37,34.51612
48.38,34.19355
48.40,34.19355
48.42,34.51612
48.45,34.19355
48.46,34.51612
48.47,34.19355
48.49,34.51612
48.50,34.19355
48.51,34.51612
48.52,34.19355
48.54,34.51612
48.56,34.51612
48.57,34.51612
48.58,34.51612
48.60,34.51612
48.61,34.51612
48.63,34.51612
48.64,34.51612
48.65,34.51612
48.67,34.51612
48.70,34.51612
48.71,34.51612
48.73,34.51612
48.74,34.51612
48.76,34.51612
48.77,34.51612
48.79,34.51612
48.80,34.51612
48.82,34.51612
48.83,34.51612
48.84,34.51612
48.85,34.51612
48.87,34.51612
48.88,34.51612
48.90,34.51612
48.91,34.51612
48.93,34.51612
48.96,34.51612
48.98,34.51612
48.99,34.51612
49.01,34.51612
49.02,34.51612
49.03,34.51612
49.04,34.51612
49.05,34.51612
49.07,34.51612
49.08,34.51612
49.10,34.51612
49.12,34.51612
49.13,34.51612
49.15,34.51612
49.16,34.83871
49.18,34.51612
49.19,34.51612
49.22,34.51612
49.23,34.83871
49.25,34.51612
49.26,34.51612
49.28,34.51612
49.29,34.83871
49.30,34.51612
49.32,34.51612
49.34,34.51612
49.35,34.51612
49.37,34.51612
49.38,34.51612
49.39,34.51612
49.41,34.51612
49.42,34.51612
49.43,34.83871
49.45,34.51612
49.48,34.83871
49.49,34.51612
49.51,34.83871
49.52,34.51612
49.54,34.83871
49.56,34.51612
49.57,34.83871
49.58,34.51612
49.59,34.51612
49.61,34.51612
49.62,34.83871
49.64,34.83871
49.65,34.83871
49.67,34.83871
49.68,34.51612
49.70,34.51612
49.72,34.83871
49.74,34.83871
49.76,34.51612
49.77,34.83871
49.78,34.51612
49.79,34.51612
49.81,34.51612
49.82,34.51612
49.84,34.51612
49.85,34.83871
49.86,34.51612
49.88,34.51612
49.90,34.51612
49.91,34.83871
49.93,34.51612
49.94,34.83871
49.95,34.83871
49.96,34.83871
49.97,34.83871
50.01,34.51612
50.02,34.83871
50.04,34.51612
50.05,34.51612
50.07,34.83871
50.08,34.83871
50.10,34.51612
50.12,34.83871
50.13,34.83871
50.14,34.83871
50.15,34.51612
50.17,34.51612
50.18,34.51612
50.19,34.83871
50.20,34.83871
50.22,34.83871
50.23,34.51612
50.26,34.83871
50.28,34.83871
50.29,34.51612
50.31,34.83871
50.32,34.83871
50.33,34.83871
50.35,34.83871
50.36,34.83871
50.37,34.83871
50.38,34.83871
50.40,34.83871
50.41,34.51612
50.43,34.83871
50.44,34.51612
50.46,34.83871
50.48,34.83871
50.49,34.83871
50.53,34.83871
50.54,34.83871
50.55,34.51612
50.56,34.83871
50.58,34.83871
50.59,34.51612
50.61,34.83871
50.62,34.83871
50.64,34.83871
50.65,34.83871
50.67,34.83871
50.68,34.83871
50.70,34.83871
50.71,34.83871
50.72,34.83871
50.73,34.83871
50.75,34.83871
50.78,34.83871
50.80,34.83871
50.81,34.83871
50.83,34.51612
50.84,34.83871
50.86,34.83871
50.87,34.83871
50.89,34.51612
50.90,34.83871
50.91,34.83871
50.92,34.83871
50.93,34.83871
50.95,34.83871
50.96,34.83871
50.98,34.83871
51.00,34.83871
51.01,34.83871
51.04,34.83871
51.06,34.83871
51.07,34.83871
51.08,34.83871
51.09,34.83871
51.11,34.83871
51.12,34.83871
51.13,34.83871
51.15,34.83871
51.16,34.83871
51.18,34.83871
51.19,34.51612
51.21,34.83871
51.22,34.83871
51.24,34.51612
51.25,34.51612
51.26,34.83871
51.40,34.83871
51.42,34.83871
51.43,34.83871
51.44,34.83871
51.45,34.51612
51.47,34.83871
51.48,34.83871
51.49,34.83871
51.51,34.83871
51.52,34.51612
51.54,34.83871
51.56,34.51612
51.57,34.51612
51.59,34.51612
51.60,34.83871
51.62,34.51612
51.63,34.83871
51.66,34.51612
51.67,34.51612
51.69,34.51612
51.71,34.51612
51.72,34.83871
51.74,34.83871
51.75,34.51612
51.76,34.83871
51.78,34.51612
51.80,34.83871
51.81,34.51612
51.82,34.51612
51.83,34.51612
51.85,34.51612
51.86,34.83871
51.87,34.51612
51.88,34.51612
51.91,34.83871
51.93,34.51612
51.94,34.83871
51.96,34.83871
51.98,34.83871
51.99,34.83871
52.00,34.51612
52.01,34.51612
52.03,34.83871
52.04,34.83871
52.05,34.83871
52.06,34.83871
52.08,34.83871
52.09,34.51612
52.11,34.83871
52.12,34.83871
52.14,34.83871
52.17,34.83871
52.19,34.51612
52.20,34.51612
52.21,34.83871
52.22,34.51612
52.23,34.51612
52.25,34.83871
52.26,34.83871
52.28,34.51612
52.29,34.51612
52.31,34.51612
52.32,34.83871
52.34,34.51612
52.36,34.51612
52.37,34.51612
52.38,34.51612
52.39,34.51612
52.43,34.83871
52.44,34.83871
52.45,34.51612
52.47,34.51612
52.48,34.51612
52.50,34.51612
52.51,34.51612
52.53,34.51612
52.54,34.51612
52.56,34.51612
52.57,34.83871
52.58,34.83871
52.59,34.51612
52.61,34.83871
52.62,34.83871
52.64,34.51612
52.65,34.83871
52.68,34.83871
52.70,34.51612
52.71,34.83871
52.73,34.51612
52.74,34.83871
52.75,34.51612
52.77,34.51612
52.78,34.83871
52.79,34.83871
52.80,34.83871
52.82,34.83871
52.84,34.51612
52.85,34.83871
52.87,34.83871
52.88,34.83871
52.90,34.51612
52.91,34.83871
52.94,34.83871
52.95,34.83871
52.97,34.83871
52.98,34.83871
52.99,34.83871
53.01,34.83871
53.02,34.83871
53.04,34.83871
53.06,34.51612
53.07,34.83871
53.09,34.83871
53.10,34.83871
53.11,34.83871
53.13,34.83871
53.14,34.83871
53.15,34.83871
53.16,34.83871
53.20,34.83871
53.21,34.51612
53.23,34.83871
53.24,34.83871
53.26,34.83871
53.27,34.83871
53.28,34.83871
53.30,34.83871
53.31,34.83871
53.32,34.83871
53.33,34.83871
53.35,34.51612
53.36,34.83871
53.38,34.83871
53.40,34.83871
53.41,34.83871
53.42,34.83871
53.46,34.51612
53.47,34.51612
53.49,34.83871
53.50,34.83871
53.51,34.51612
53.52,34.83871
53.53,34.83871
53.55,34.83871
53.56,34.83871
53.57,34.83871
53.59,34.51612
53.60,34.51612
53.62,34.83871
53.64,34.83871
53.65,34.83871
53.67,34.83871
53.68,34.51612
53.70,34.83871
53.72,34.83871
53.74,34.83871
53.75,34.83871
53.77,34.51612
53.78,34.51612
53.80,34.83871
53.82,34.83871
53.83,34.83871
53.85,34.83871
53.86,34.83871
53.87,34.83871
53.89,34.83871
53.90,34.83871
53.91,34.83871
53.93,34.83871
53.94,34.83871
53.96,34.83871
53.99,34.83871
54.00,34.83871
54.02,34.83871
54.04,34.83871
54.05,34.83871
54.06,35.16129
54.07,34.83871
54.09,34.83871
54.10,34.83871
54.12,35.16129
54.13,34.83871
54.14,34.83871
54.16,34.83871
54.17,34.83871
54.19,34.83871
54.20,34.83871
54.22,34.83871
54.25,34.83871
